capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes
CAP-6D3062BEB048,Ndsp Live Market Adapter,Business or platform capability discovered from ndsp_live_market_adapter in backend/ndsp_live_market_adapter.cjs,backend/ndsp_live_market_adapter.cjs::ndsp_live_market_adapter,ndsp-live-market-adapter.service,DISCOVERY_REQUIRED,HTTP_API|JSON,CALCULATED_REAL,PUBLIC,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,backend/ndsp_live_market_adapter.cjs,DISCOVERY_REQUIRED,2026-07-31T22:08:07Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=6;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false
CAP-2CD14474428C,Ndsp Market Data Bridge V2,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-market-data-bridge-v2/bridge.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-market-data-bridge-v2.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,nobody,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-423A14E667A6,Ndsp News Ticker,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/node ; argv[]=/usr/bin/node /opt/ndsp-news-ticker/server.js ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-news-ticker.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,nawaf511,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-856006E91456,Ndsp Platform Gateway 9002,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-platform-gateway-9002/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-platform-gateway-9002.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,www-data,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-0066A47FF328,Ndsp Public Decision Quality,Business or platform capability discovered from ndsp_public_decision_quality in backend/app/api/ndsp_public_quality_unique.py,backend/app/api/ndsp_public_quality_unique.py::ndsp_public_decision_quality,DISCOVERY_REQUIRED,GET /api/ndsp/public/decision-quality|GET /api/ndsp/public/decision-quality,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/ndsp_public_quality_unique.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-047-p0-batch-09-evidence-closure/PR-047-P0-BATCH-09-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T09:42:28Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr047_batch=B09_SERVICE_REAL_DATA;pr047_machine_evidence=CLOSED;pr047_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr047_human_confirmation=REQUIRED;pr047_ui_complete=false
CAP-02AC4C12E6F4,Ndsp Public Summary V548,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-public-summary-v548/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-public-summary-v548.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,nawaf511,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_quality_live_nmp_wrapper.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-quality-live-nmp-wrapper.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-051-p0-batch-13-evidence-closure/PR-051-P0-BATCH-13-EVIDENCE-CLOSURE.md,root,2026-08-01T09:58:13Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr051_batch=B13_ENDPOINT_REAL_DATA;pr051_machine_evidence=CLOSED;pr051_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr051_human_confirmation=REQUIRED;pr051_ui_complete=false
CAP-75332A37EEA5,Ndsp Read Admin Action Key,Business or platform capability discovered from ndspReadAdminActionKey in backend/server.js,backend/server.js::ndspReadAdminActionKey,DISCOVERY_REQUIRED,GET /health|POST /auth/register|POST /auth/login|GET /me|POST /feedback|POST /upgrade-request|GET /upgrade-requests/me|GET /admin/upgrade-requests|POST /admin/upgrade-requests/:id/review|GET /trial/status|GET /admin/feedback|POST /admin/feedback/:id/review|GET /notifications|POST /notifications/:id/read|GET /admin/notifications|POST /admin/notifications/send|GET /plans|GET /admin/plans|PUT /admin/plans/:id|POST /admin/plans/:id/features|DELETE /admin/plan-features/:id|PUT /admin/plans/:id/layers/:layerKey|GET /admin/stats|PUT /admin/users/:id|DELETE /admin/users/:id|GET /admin/users|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /__retired_api_admin_users_action_legacy|POST /api/auth/2fa/setup/start|GET /api/admin/telegram-routing/status|POST /api/admin/telegram-routing/update|POST /api/admin/telegram-routing/test,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-052-p0-batch-14-evidence-closure/PR-052-P0-BATCH-14-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:01:31Z,origin=LOCAL_MODIFIED;confidence=HIGH;business_keyword_score=5;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SERVICE|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr052_batch=B14_SERVICE_ONLY;pr052_machine_evidence=CLOSED;pr052_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr052_human_confirmation=REQUIRED;pr052_ui_complete=false
CAP-6C85E57F2482,Ndsp Registration Consent V42,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/node ; argv[]=/usr/bin/node /opt/ndsp/legal-v42/ndsp-registration-consent-gateway.cjs ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-registration-consent-v42.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,www-data,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-F7E8B7536496,Ndsp Restore Governance Keys,Business or platform capability discovered from _ndsp_restore_governance_keys in backend/app/ndsp_governance/decision_output_policy.py,backend/app/ndsp_governance/decision_output_policy.py::_ndsp_restore_governance_keys,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/ndsp_governance/decision_output_policy.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-045-p0-batch-07-evidence-closure/PR-045-P0-BATCH-07-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T09:33:54Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr045_batch=B07_SERVICE_ENDPOINT;pr045_machine_evidence=CLOSED;pr045_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr045_human_confirmation=REQUIRED;pr045_ui_complete=false
CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,Business or platform capability discovered from _ndsp_restore_mandatory_governance in backend/app/ndsp_governance/decision_output_policy.py,backend/app/ndsp_governance/decision_output_policy.py::_ndsp_restore_mandatory_governance,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/ndsp_governance/decision_output_policy.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-045-p0-batch-07-evidence-closure/PR-045-P0-BATCH-07-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T09:33:54Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr045_batch=B07_SERVICE_ENDPOINT;pr045_machine_evidence=CLOSED;pr045_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr045_human_confirmation=REQUIRED;pr045_ui_complete=false
CAP-48E363203012,Ndsp Tf Quality,Business or platform capability discovered from _ndsp_tf_quality in backend/ndsp-live-decision-quality/server.py,backend/ndsp-live-decision-quality/server.py::_ndsp_tf_quality,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,CSV|JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-live-decision-quality/server.py,DISCOVERY_REQUIRED,2026-07-31T22:08:07Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=9;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false
CAP-8F62216C7937,Ndsp Ui Bridge Api,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 -m uvicorn main:app --host 127.0.0.1 --port 9066 ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-ui-bridge-api.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,root,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-C887E550660D,Ndsp V1 Public Data Quality,Business or platform capability discovered from _ndsp_v1_public_data_quality in backend/ndsp-live-decision-quality/server.py,backend/ndsp-live-decision-quality/server.py::_ndsp_v1_public_data_quality,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,CSV|JSON,CALCULATED_REAL,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-live-decision-quality/server.py,DISCOVERY_REQUIRED,2026-07-31T22:08:07Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=9;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false
CAP-B519831DD104,Ndsp V201 Report Age Days,Business or platform capability discovered from _ndsp_v201_report_age_days in apps/ndsp-raw-cot-gateway/app.py,apps/ndsp-raw-cot-gateway/app.py::_ndsp_v201_report_age_days,ndsp-raw-cot-gateway.service,GET /api/admin/raw-cot/health|GET /api/admin/raw-cot/import-current|POST /api/admin/raw-cot/import-current|GET /api/admin/raw-cot/status|GET /api/admin/raw-cot/health|GET /api/admin/raw-cot/import-current|POST /api/admin/raw-cot/import-current|GET /api/admin/raw-cot/status,CSV|JSON,CALCULATED_REAL,ADMIN,ADMIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,apps/ndsp-raw-cot-gateway/app.py,DISCOVERY_REQUIRED,2026-07-31T22:08:07Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=7;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false
CAP-FA2F2A8AA5C9,Ndsp V3 Portal Gateway,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v3-portal-gateway/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-v3-portal-gateway.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-051-p0-batch-13-evidence-closure/PR-051-P0-BATCH-13-EVIDENCE-CLOSURE.md,www-data,2026-08-01T09:58:13Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr051_batch=B13_ENDPOINT_REAL_DATA;pr051_machine_evidence=CLOSED;pr051_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr051_human_confirmation=REQUIRED;pr051_ui_complete=false
CAP-C2C16369E0B6,Ndsp V52 Contract,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v52-contract/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-v52-contract.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-051-p0-batch-13-evidence-closure/PR-051-P0-BATCH-13-EVIDENCE-CLOSURE.md,root,2026-08-01T09:58:13Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr051_batch=B13_ENDPOINT_REAL_DATA;pr051_machine_evidence=CLOSED;pr051_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr051_human_confirmation=REQUIRED;pr051_ui_complete=false
CAP-0B34CF6B3DD7,Ndsp V53 Bridge,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /opt/ndsp-v53-bridge/app.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-v53-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-050-p0-batch-12-evidence-closure/PR-050-P0-BATCH-12-EVIDENCE-CLOSURE.md,root,2026-08-01T09:54:20Z,origin=RUNTIME_ONLY;confidence=MEDIUM;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|ENDPOINT|REAL_DATA|CALCULATION|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr050_batch=B12_ENDPOINT_REAL_DATA;pr050_machine_evidence=CLOSED;pr050_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr050_human_confirmation=REQUIRED;pr050_ui_complete=false
CAP-E62FA2E1D004,Ndspdecision Governance Middleware,Business or platform capability discovered from NDSPDecisionGovernanceMiddleware in backend/app/ndsp_governance/decision_output_policy.py,backend/app/ndsp_governance/decision_output_policy.py::NDSPDecisionGovernanceMiddleware,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,SUBSCRIPTION,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/ndsp_governance/decision_output_policy.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-045-p0-batch-07-evidence-closure/PR-045-P0-BATCH-07-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T09:33:54Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr045_batch=B07_SERVICE_ENDPOINT;pr045_machine_evidence=CLOSED;pr045_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr045_human_confirmation=REQUIRED;pr045_ui_complete=false
CAP-55B47C91DF6D,Ndsptrial Activation Guard Middleware,Business or platform capability discovered from NDSPTrialActivationGuardMiddleware in backend/app/api/ndsp_trial_activation_guard.py,backend/app/api/ndsp_trial_activation_guard.py::NDSPTrialActivationGuardMiddleware,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/ndsp_trial_activation_guard.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-044-p0-batch-06-evidence-closure/PR-044-P0-BATCH-06-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T09:26:57Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=3;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr044_batch=B06_SERVICE_ENDPOINT;pr044_machine_evidence=CLOSED;pr044_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr044_human_confirmation=REQUIRED;pr044_ui_complete=false
