capability_id,capability_name,batch_id,p0_signature,selected_evidence_paths,service_required,endpoint_required,real_data_required,old_runtime_service,new_runtime_service,old_endpoint_or_contract,new_endpoint_or_contract,old_data_source,new_data_source,old_data_state,new_data_state,reconciled_dimensions,canonical_fields_changed,human_confirmation_required,ui_complete_created
CAP-856006E91456,Ndsp Platform Gateway 9002,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-platform-gateway-9002.service,ndsp-platform-gateway-9002.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-85BADA8EEE4D,Admin Key Ok,B14_SERVICE_ONLY,SERVICE_ONLY,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,JSON|POSTGRES,JSON|POSTGRES,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-85BB71BCB158,V461 Market Path,B19_ENDPOINT_ONLY,ENDPOINT_ONLY,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,false,ndsp-platform-gateway.service,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-862CD297F1FD,Frontend Contract,B10_SERVICE_REAL_DATA,SERVICE_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POST /auth/forgot,POST /auth/forgot,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-879F3BBEFD90,Nmp Engine,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-88BCB79F77AB,Ndsp Market Suite Nav,B04_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-89390299C6D5,Trial Payload,B07_SERVICE_ENDPOINT,SERVICE_ENDPOINT,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-8A41EB527D76,Test Quality Effect Values,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-8BCDCDA9FCED,Frontend Contract,B10_SERVICE_REAL_DATA,SERVICE_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,GET /me/alert-prefs,GET /me/alert-prefs,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-8BFCC7DDCBE0,Frontend Contract,B10_SERVICE_REAL_DATA,SERVICE_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POST /admin/payments/{payment_id}/approve,POST /admin/payments/{payment_id}/approve,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-8CF3F7EFFA7B,Account Trial,B09_SERVICE_REAL_DATA,SERVICE_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-8CF43007F5CD,Telegram Routing V2,B16_SERVICE_ONLY,SERVICE_ONLY,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,GET /debug-auth,GET /debug-auth,JSON|POSTGRES,JSON|POSTGRES,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-8D32C8703DCE,Is Decision,B07_SERVICE_ENDPOINT,SERVICE_ENDPOINT,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,HTTP_API|JSON,REAL_LIVE,REAL_LIVE,,false,true,false
CAP-8F2A33B96CD7,Ndsp Current User Display,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-current-user-display.service,ndsp-current-user-display.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-8F62216C7937,Ndsp Ui Bridge Api,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-ui-bridge-api.service,ndsp-ui-bridge-api.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-8FF4FBA642FA,Is Trial Plan,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-9194D34E554D,L09 Momentum Engine,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-925576F38DE9,Entitlements,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-92F6B796DD2F,Score Form,B04_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,HTTP_API|JSON,MOCK_ONLY,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-931E56E35D55,Frontend Contract,B10_SERVICE_REAL_DATA,SERVICE_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POST /me/channels/telegram/verify,POST /me/channels/telegram/verify,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-935E1E26D22F,Dqsrisk State,B05_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-943DEF53265C,Test Canonical Orchestrator Smoke,B07_SERVICE_ENDPOINT,SERVICE_ENDPOINT,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-945D34B96341,User Operational Compat,B16_SERVICE_ONLY,SERVICE_ONLY,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POST /api/auth/register-trial,POST /api/auth/register-trial,JSON|POSTGRES,JSON|POSTGRES,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-95CC41040BDF,Ndsp Restore Mandatory Governance,B07_SERVICE_ENDPOINT,SERVICE_ENDPOINT,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-968B626DE9C3,Admin Registration Decision,B09_SERVICE_REAL_DATA,SERVICE_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,false,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-97112AE5ED8B,Ndsp Commercial Auth Payment Staging,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-commercial-auth-payment-staging.service,ndsp-commercial-auth-payment-staging.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-978D970F265C,Ndsp Alert Audit,B19_ENDPOINT_ONLY,ENDPOINT_ONLY,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,false,ndsp-governance-bridge.service,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-97C0885FC638,Count Elite Trial Users,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-governance-bridge.service,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-98156F574B28,Risk Warnings,B13_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-scenario-levels-adapter.service,ndsp-scenario-levels-adapter.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,REAL_LIVE,REAL_LIVE,REAL_DATA,true,true,false
CAP-98386BEB7419,Scenario,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-984BE24F14FF,Decision Summary Cards,B05_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,HTTP_API|JSON,MOCK_ONLY,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-98594541698F,Ndsp Business Ops,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-business-ops.service,ndsp-business-ops.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-9878B8F2D69B,Latest Cot Report,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-987DAC51EA7A,Current Authority Key,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-99BCB7F8D2D9,Compute Tdl Trade Horizon Addons,B02_SERVICE_ENDPOINT_REAL_DATA,SERVICE_ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,true,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-9A22FC96CE2A,Evaluate L13 Quality Stack,B07_SERVICE_ENDPOINT,SERVICE_ENDPOINT,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-9B6A9F665D36,Determine Tdl Authority,B07_SERVICE_ENDPOINT,SERVICE_ENDPOINT,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true,false,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,JSON,REAL_SNAPSHOT,REAL_SNAPSHOT,,false,true,false
CAP-9BE0DE3ADC89,Generate Report,B13_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-scenario-levels-adapter.service,ndsp-scenario-levels-adapter.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
CAP-9C9E08E2F53E,Apply Governance Runtime,B12_ENDPOINT_REAL_DATA,ENDPOINT_REAL_DATA,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,true,true,ndsp-governance-bridge.service,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,MACHINE_EVIDENCE[REAL_DATA]::docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,UNKNOWN,REAL_SNAPSHOT,REAL_DATA,true,true,false
