capability_id,capability_name,missing_evidence_count,missing_evidence,evidence_passed_count,completeness_percent,closability_score,matching_false_negative_risk,recommended_batch,recommended_action,source_verified,runtime_service_status,endpoint_status,real_data_verified,calculation_verified,test_verified,ui_verified
CAP-704639CE50C9,Validate Decision,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-74877E98A816,Load Governance Mode,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-793DD4598CE0,Get Market Payload,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-794EA0FC771F,User Test,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-7B056D6FB736,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-7D844F2CA7E4,Create Subscription Payment,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-7EEC4AB2500E,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-834DF8F1DE14,User From Auth Me,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-846435C78CD1,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-85BADA8EEE4D,Admin Key Ok,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-8D64F6304F2E,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-978D970F265C,Ndsp Alert Audit,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-9F0C0925830C,Get User Counts,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-A294A80A744D,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-A34761515678,Framework Adapter,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-A6810593B898,Trial Register Compat,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-A810F8810A25,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-A8D586B30335,Ndsp User Login Gateway,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-ADD5265540CB,Debug Auth,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-B64118FECEA6,Ndsp Ux User,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-B6D6412125A9,Pick Admin Key,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-C58E98CA2D3A,Ndsp Admin Ui Proxy,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-C60CD9D10164,Telegram Routing Internal,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-CF000A7305E2,Subscription Status Compat,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-D64F1CFB3F24,Framework Adapter,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-D93913F10664,Framework Adapter,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-E668719D9AD9,Alert Prefs Get,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-EEA57DDC5CC1,Current User,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-EF7009376528,User From Jwt,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-F14BB07445FB,Admin Key Ok,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-F1DC3D02D328,Find Users Table,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,NO_CONTRACT,true,true,false,false
CAP-F1EB25BD9898,Ndsp Admin Ui Proxy,4,SOURCE|ENDPOINT|TEST|UI,3,42.86,46,SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,ACTIVE,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,false
CAP-F54EAA1EFDDA,Admin Key Ok,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-F5E96763B830,Debug Auth,4,SOURCE|SERVICE|TEST|UI,3,42.86,46,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,true,false,false
CAP-EEDDE460DD9C,Health,4,SOURCE|SERVICE|CALCULATION|TEST,3,42.86,42,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,false,false,true
CAP-F4B0061B6EC3,Version,4,SOURCE|SERVICE|CALCULATION|TEST,3,42.86,42,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,false,false,true
CAP-F5C8984FC6A0,About,4,SOURCE|SERVICE|CALCULATION|TEST,3,42.86,42,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,true,false,false,true
CAP-0CE111E47411,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-2CC212BF4F8E,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-2CD69A7EA838,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-3965B46743DE,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-538A80545E29,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-862CD297F1FD,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-8BFCC7DDCBE0,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-931E56E35D55,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-9F3B6AAA223B,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-B167184CBF84,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-C8C94E7A8122,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-C95B03AE5FFB,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-D0B86CD5E331,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-F0AA44F7E81A,Frontend Contract,4,SERVICE|ENDPOINT|REAL_DATA|TEST,3,42.86,40,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,false,true,false,true
CAP-0622719B013B,Ndsp Public Quality Unique,4,SOURCE|SERVICE|REAL_DATA|TEST,3,42.86,38,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,true,false,true
CAP-E4B4728311F0,Decision Quality Public,4,SOURCE|SERVICE|REAL_DATA|TEST,3,42.86,38,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,RESPONSIVE,false,true,false,true
CAP-033B90B3A316,Nowpayments Create Alias,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-22453668AACA,Telegram Routing V2,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-28D8F9FFF6BB,Use Canonical Decision,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-329C5FE62399,Nowpayments Create Alias,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-3F9549B2B851,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-3FE052703CF3,Use Completed Decisions V37,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-4735D0FCEC20,Normalize Decision Url,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-48F24BF885D7,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-5F34508D1D07,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-65156AA526BC,Telegram Routing Internal,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-8D32C8703DCE,Is Decision,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-945D34B96341,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-A194414E26E2,Telegram Routing Admin,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-AD97D3157EBD,Ndsp User Portal Final Experience V1 One Script,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-B13D2E033AA3,Use Market,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-B2ADCE8E14C1,Ndsp User Portal Final Experience V1 One Script,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-BC09A0EB4549,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-C231FDE8F33A,Is Decision Request,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-D559FE326861,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-D89712BC5C12,Ndsp Governance 44 V26,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,NO_CONTRACT,true,true,false,true
CAP-E50EE9CF3FD6,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-EDF3F96EC14B,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-F19E055AF8D6,User Operational Compat,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-FBE70B1294BC,Telegram Routing Admin,4,SOURCE|SERVICE|ENDPOINT|TEST,3,42.86,36,SERVICE_MATCHING|SOURCE_PATH_NORMALIZATION,B07_DEEP_REMEDIATION,Review source architecture and reconstruct complete evidence chain,false,NOT_FOUND,UNSAFE_METHOD_NOT_EXECUTED,true,true,false,true
CAP-367A94FB6D59,Auth Register,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-38A2585A38E0,Admin Registrations,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-3FBDCF7CE0E5,Admin Payment Approve,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-531AC9AE3E7D,Admin Payment Reject,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-538062400EBA,Auth Forgot,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-606E55E95DA2,Alert Prefs Payload,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-63C8FEAE8B5B,Auth 2Fa Verify,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-6B7418516628,Put Alert Prefs,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-75CF22E0AFA6,Get Alert Prefs,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-798893D4D6E0,Asset Decision,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-81A7994FF55D,Auth Magic Link,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-8CF3F7EFFA7B,Account Trial,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-968B626DE9C3,Admin Registration Decision,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-A069C614B1B1,Admin Layers,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-B742DDE3B851,Me Subscription,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
CAP-BE68902B1F61,Admin Payments,5,SERVICE|REAL_DATA|CALCULATION|TEST|UI,2,28.57,38,SERVICE_MATCHING,B02_SERVICE_MAPPING,Map capability to exact systemd unit/process and verify active state,true,NOT_FOUND,RESPONSIVE,false,false,false,false
