capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes,origin_classification,capability_kind,confidence,frontend_consumers
CAP-CB8C86581F19,Ndsp Password Reset Module,Business or platform capability discovered from ndsp_password_reset_module in backend/auth_api/ndsp_password_reset_module.js,backend/auth_api/ndsp_password_reset_module.js::ndsp_password_reset_module,ndsp-password-reset.service,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_password_reset_module.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CBAF149235F6,Server,API capability discovered at POST /auth/register,backend/server.js,DISCOVERY_REQUIRED,POST /auth/register,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=0,LOCAL_MODIFIED,API_ENDPOINT,HIGH,
CAP-CBBAC7D35B02,L9 Horizon Structure,Business or platform capability discovered from l9_horizon_structure in backend/layers/quality/l9_horizon_structure.py,backend/layers/quality/l9_horizon_structure.py::l9_horizon_structure,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/layers/quality/l9_horizon_structure.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=1,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CC016E49CAEB,Ndsp V18 P8 D12 Rollback 20260709 181731,Business or platform capability discovered from ndsp_v18_p8_d12_rollback_20260709_181731 in scripts/rollback/ndsp_v18_p8_d12_rollback_20260709_181731.sh,scripts/rollback/ndsp_v18_p8_d12_rollback_20260709_181731.sh::ndsp_v18_p8_d12_rollback_20260709_181731,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,scripts/rollback/ndsp_v18_p8_d12_rollback_20260709_181731.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CC27F439262F,Admin From Db Role,Business or platform capability discovered from adminFromDbRole in backend/ndsp_admin_actions_gateway.cjs,backend/ndsp_admin_actions_gateway.cjs::adminFromDbRole,ndsp-admin-actions.service,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_actions_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=6,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-CC3C140C5CC6,Ndsp Backup Verify V1,Business or platform capability discovered from ndsp_backup_verify_v1 in scripts/restore/ndsp_backup_verify_v1.sh,scripts/restore/ndsp_backup_verify_v1.sh::ndsp_backup_verify_v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REDIS|SQLITE,CALCULATED_REAL,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,scripts/restore/ndsp_backup_verify_v1.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CC40B3547A67,Ndsp Restore Drill V1,Business or platform capability discovered from ndsp_restore_drill_v1 in scripts/restore/ndsp_restore_drill_v1.sh,scripts/restore/ndsp_restore_drill_v1.sh::ndsp_restore_drill_v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES|REDIS|SQLITE,CALCULATED_REAL,USER_OR_ADMIN,PASSWORD_RESET,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,scripts/restore/ndsp_restore_drill_v1.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CC42E75125CF,Prod Schema,Business or platform capability discovered from prod-schema in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_7_20260730_091407/work/prod-schema.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_7_20260730_091407/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_7_20260730_091407/work/prod-schema.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CC8803E018C5,Index Bhr Cih4M,Business or platform capability discovered from index-BHrCIh4m in backups/commercial-live-preview-no-nginx/20260726_021929/portal-commercial-preview.previous/assets/index-BHrCIh4m.js,backups/commercial-live-preview-no-nginx/20260726_021929/portal-commercial-preview.previous/assets/index-BHrCIh4m.js::index-BHrCIh4m,nginx.service,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,PROFILE,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backups/commercial-live-preview-no-nginx/20260726_021929/portal-commercial-preview.previous/assets/index-BHrCIh4m.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CDAA43AE2E9B,Cot Asset Class,Business or platform capability discovered from CotAssetClass in backend/app/support_layers/cot/cot_contracts.py,backend/app/support_layers/cot/cot_contracts.py::CotAssetClass,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/cot/cot_contracts.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-CDE607434C8D,Cot Direction,Business or platform capability discovered from CotDirection in backend/app/support_layers/cot/cot_contracts.py,backend/app/support_layers/cot/cot_contracts.py::CotDirection,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/cot/cot_contracts.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-CE30A32874B5,Require Admin,Business or platform capability discovered from require_admin in backend/services/ndsp-launch-control-v167/server.py,backend/services/ndsp-launch-control-v167/server.py::require_admin,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backend/services/ndsp-launch-control-v167/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=7,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-CE59D66A7F6E,Server,API capability discovered at GET /health,backend/server.js,DISCOVERY_REQUIRED,GET /health,JSON,CALCULATED_REAL,ADMIN,TRIAL,backend/framework/tests/framework.test.cjs,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=1,LOCAL_MODIFIED,API_ENDPOINT,HIGH,backend/framework/tests/framework.test.cjs
CAP-CEBA8D26224F,Decision Ledger,Business or platform capability discovered from decision_ledger in backend/evidence/canonical_v1/decision_ledger.py,backend/evidence/canonical_v1/decision_ledger.py::decision_ledger,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,CANONICAL,backend/evidence/canonical_v1/decision_ledger.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CF000A7305E2,Subscription Status Compat,Business or platform capability discovered from subscription_status_compat in backend/app/api/compat/user_operational_compat.py,backend/app/api/compat/user_operational_compat.py::subscription_status_compat,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=6,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-CF639B6A0A99,Rebuild Ndsp Ui,Business or platform capability discovered from rebuild_ndsp_ui in rebuild_ndsp_ui.sh,rebuild_ndsp_ui.sh::rebuild_ndsp_ui,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,MOCK_ONLY,REVIEW_REQUIRED,rebuild_ndsp_ui.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=5,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-CFD935E857CB,Enforce Governance Runtime,Business or platform capability discovered from enforce_governance_runtime in apps/ndsp-governance-bridge/policies/governance_runtime.py,apps/ndsp-governance-bridge/policies/governance_runtime.py::enforce_governance_runtime,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SERVICE_CONNECTED,UNKNOWN,REVIEW_REQUIRED,apps/ndsp-governance-bridge/policies/governance_runtime.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=10,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D054F1321201,Ndsp User Login Gateway,API capability discovered at POST /api/auth/2fa/setup/confirm-final,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /api/auth/2fa/setup/confirm-final,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-D0B77E088DEE,Ndsp Admin Actions Authoritative,API capability discovered at GET /api/admin/users/action/health,backend/auth_api/ndsp_admin_actions_authoritative.cjs,ndsp-admin-actions.service,GET /api/admin/users/action/health,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_actions_authoritative.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-D0B7DDA5AAE8,User Exists,Business or platform capability discovered from userExists in backend/ndsp_one_device_one_account.sh,backend/ndsp_one_device_one_account.sh::userExists,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON|POSTGRES,CALCULATED_REAL,PUBLIC,REGISTER,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,backend/ndsp_one_device_one_account.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=3,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D0B86CD5E331,Frontend Contract,API capability discovered at POST /auth/reset,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /auth/reset,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,frontend/auth-recovery/reset-password.html,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=1,LOCAL_ONLY,API_ENDPOINT,HIGH,frontend/auth-recovery/reset-password.html
CAP-D109F092339F,Enforce Elite Trial Capacity,Business or platform capability discovered from enforce_elite_trial_capacity in apps/ndsp-governance-bridge/policies/elite_trial_capacity.py,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py::enforce_elite_trial_capacity,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,apps/ndsp-governance-bridge/policies/elite_trial_capacity.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D18B4EC4F34A,Ndsp Admin Ui Proxy,API capability discovered at GET /api/admin-ui/packages,backend/ndsp_admin_ui_proxy.cjs,ndsp-admin-ui-proxy.service,GET /api/admin-ui/packages,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-D1FC654D0444,Ndsp Mobile Explainability V1,Business or platform capability discovered from ndsp-mobile-explainability-v1 in frontend/user-portal/assets/ndsp-mobile-explainability-v1.js,frontend/user-portal/assets/ndsp-mobile-explainability-v1.js::ndsp-mobile-explainability-v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,CURRENT_FRONTEND,frontend/user-portal/assets/ndsp-mobile-explainability-v1.js,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,frontend/user-portal/assets/ndsp-mobile-explainability-v1.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=2,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,Business or platform capability discovered from evaluate_l4_cot_manager in backend/ndsp_latest_16_layers_logic_functions.py,backend/ndsp_latest_16_layers_logic_functions.py::evaluate_l4_cot_manager,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_latest_16_layers_logic_functions.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=17,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D2456D13432E,Test Cot Gate,Business or platform capability discovered from TestCotGate in backend/layers/canonical_v1/tests/test_cot_gate.py,backend/layers/canonical_v1/tests/test_cot_gate.py::TestCotGate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,CANONICAL,backend/layers/canonical_v1/tests/test_cot_gate.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=3,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D25A181573FA,Current Authority Key,Business or platform capability discovered from currentAuthorityKey in backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs::currentAuthorityKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/auth_api/ndsp_tdl_trade_horizon_addons.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=6,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D2D57F714E79,Auth Magic Link Verify,Business or platform capability discovered from auth_magic_link_verify in backend/app/api/v1/frontend_contract.py,backend/app/api/v1/frontend_contract.py::auth_magic_link_verify,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,DISCOVERY_REQUIRED,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D31F06067D69,Users Summary,Business or platform capability discovered from users_summary in backend/ndsp-portal-real-data-api/server.py,backend/ndsp-portal-real-data-api/server.py::users_summary,ndsp-portal-real-data-api.service,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,ALERTS,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp-portal-real-data-api/server.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=6,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D3618014FCBF,Ndsp Admin Action Expected Key,Business or platform capability discovered from ndspAdminActionExpectedKey in backend/ndsp_admin_extension.cjs,backend/ndsp_admin_extension.cjs::ndspAdminActionExpectedKey,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_extension.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=4,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/python3 ; argv[]=/usr/bin/python3 /home/nawaf511/empire-core-new/backend/app/runtime/ndsp_quality_live_nmp_wrapper.py ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-quality-live-nmp-wrapper.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,root,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-D3A9233F8761,Server,API capability discovered at POST /admin/plans/:id/features,backend/server.js,DISCOVERY_REQUIRED,POST /admin/plans/:id/features,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=0,LOCAL_MODIFIED,API_ENDPOINT,HIGH,
CAP-D3D4A2872945,Staging Schema.Canonical,Business or platform capability discovered from staging-schema.canonical in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_10_20260730_100548/work/staging-schema.canonical.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_10_20260730_100548/work/staging-schema.canonical.sql::staging-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,CANONICAL,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_10_20260730_100548/work/staging-schema.canonical.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D43D6723864E,Server,API capability discovered at GET /health,backend/password_reset_gateway/server.js,DISCOVERY_REQUIRED,GET /health,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,backend/framework/tests/framework.test.cjs,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/password_reset_gateway/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=1,LOCAL_ONLY,API_ENDPOINT,HIGH,backend/framework/tests/framework.test.cjs
CAP-D4DECB91A97E,Prod Schema.Canonical,Business or platform capability discovered from prod-schema.canonical in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/prod-schema.canonical.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/prod-schema.canonical.sql::prod-schema.canonical,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,CANONICAL,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_13_20260730_103616/work/prod-schema.canonical.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D4F3E38BE0BD,Fix Duplicate Header,Business or platform capability discovered from fix_duplicate_header in fix_duplicate_header.sh,fix_duplicate_header.sh::fix_duplicate_header,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,fix_duplicate_header.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=5,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
