capability_id,capability_name,semantic_cluster_id,gap_type,source_or_algorithm,runtime_service,endpoint_or_contract,recommended_screen,required_action,priority,capability_kind,origin_classification,data_state,source_exists_on_main,source_exists_locally,recommended_feature,recommended_components
CAP-0CE111E47411,Frontend Contract,CLUSTER-328257E93FCC054C,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/CHANNELS/TELEGRAM/LINK,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-538A80545E29,Frontend Contract,CLUSTER-67635868736B0665,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/CHANNELS/EMAIL/TEST,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-931E56E35D55,Frontend Contract,CLUSTER-ABFFD4E1F0B0E15D,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/CHANNELS/TELEGRAM/VERIFY,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-8BCDCDA9FCED,Frontend Contract,CLUSTER-F3A2BBEC8AF03293,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/ALERT-PREFS,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-F0AA44F7E81A,Frontend Contract,CLUSTER-F9493910881613CF,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,PUT /ME/ALERT-PREFS,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-E4980A40032A,Ndsp User Portal Final Experience V1 One Script,CLUSTER-322DC710CFDB962B,RUNTIME_SERVICE_UNVERIFIED,NDSP_USER_PORTAL_FINAL_EXPERIENCE_V1_ONE_SCRIPT.sh,DISCOVERY_REQUIRED,GET /API/USER/NOTIFICATIONS,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,UNTRACKED,REAL_LIVE,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-A194414E26E2,Telegram Routing Admin,CLUSTER-5E7C7AD2F1B4282A,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/admin/telegram_routing_admin.py,DISCOVERY_REQUIRED,POST /TEST,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-EC53447FDEFA,Telegram Routing Internal,CLUSTER-C427B922BB471395,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/internal/telegram_routing_internal.py,DISCOVERY_REQUIRED,GET /DEBUG-DB,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-45BEE5E5B9D6,Telegram Routing V2,CLUSTER-20B55F2AD6D04BE8,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,GET /STATUS,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-8CF43007F5CD,Telegram Routing V2,CLUSTER-631F0C2197AF7D5E,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,GET /DEBUG-AUTH,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-22453668AACA,Telegram Routing V2,CLUSTER-7221689E4834C98E,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,POST /UPDATE,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-BC09A0EB4549,User Operational Compat,CLUSTER-192665335C34E13D,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/ALERTS/EMAIL/TEST,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-48F24BF885D7,User Operational Compat,CLUSTER-418471406315AE70,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/TELEGRAM/LINK/START,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-FAAE9703FE61,User Operational Compat,CLUSTER-5F9C10E11F6C8818,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/USER/ALERT-PREFERENCES,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-D559FE326861,User Operational Compat,CLUSTER-7760D3ACF83E0B50,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/USER/ALERT-PREFERENCES,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-E50EE9CF3FD6,User Operational Compat,CLUSTER-B8252076D7DF7FF9,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/TELEGRAM/LINK/VERIFY,ALERTS_AND_CHANNELS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Alerts and delivery channels,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery
CAP-235EF538DEF9,Auth Reset,CLUSTER-FDFBE9985B5F63E6,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py::auth_reset,DISCOVERY_REQUIRED,DELETE /ME/WATCHLIST/{ASSET_ID}|GET /ACCOUNT/TRIAL|GET /ADMIN/HEALTH|GET /ADMIN/LAYERS|GET /ADMIN/PAYMENTS|GET /ADMIN/REGISTRATIONS|GET /ADMIN/TRIALS|GET /ASSETS|GET /ASSETS/{ASSET_ID}/CHART|GET /ASSETS/{ASSET_ID}/DECISION|GET /AUTH/MAGIC-LINK/VERIFY|GET /BRIEF/TODAY|GET /CONTRACT/STATUS|GET /MARKETS|GET /ME/ALERT-PREFS|GET /ME/DASHBOARD|GET /ME/ENTITLEMENTS|GET /ME/SUBSCRIPTION|GET /ME/WATCHLIST|GET /PACKAGES|POST /ACCOUNT/ACTIVATE|POST /ADMIN/PAYMENTS/{PAYMENT_ID}/APPROVE|POST /ADMIN/PAYMENTS/{PAYMENT_ID}/REJECT|POST /ADMIN/REGISTRATIONS/{REGISTRATION_ID}/DECISION|POST /AUTH/2FA/VERIFY|POST /AUTH/FORGOT|POST /AUTH/LOGIN|POST /AUTH/MAGIC-LINK|POST /AUTH/REGISTER|POST /AUTH/RESET|POST /ME/CHANNELS/EMAIL/TEST|POST /ME/CHANNELS/TELEGRAM/LINK|POST /ME/CHANNELS/TELEGRAM/VERIFY|POST /ME/WATCHLIST|POST /PAYMENTS/CHECKOUT|POST /PAYMENTS/WEBHOOK|PUT /ME/ALERT-PREFS,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-A5C181808EF6,Frontend Contract,CLUSTER-0AFD7CA382703AB5,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /AUTH/2FA/VERIFY,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-2CD69A7EA838,Frontend Contract,CLUSTER-3B2D0C744090CBFD,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /AUTH/REGISTER,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-1736E39D1CE4,Frontend Contract,CLUSTER-40EAC1E50F40B29A,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /AUTH/MAGIC-LINK,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-C8C94E7A8122,Frontend Contract,CLUSTER-A4184781CB31473F,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /AUTH/LOGIN,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-55015F233F5A,Frontend Contract,CLUSTER-ADEC92F5352C095D,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /AUTH/MAGIC-LINK/VERIFY,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-D0B86CD5E331,Frontend Contract,CLUSTER-CC1E47237D1C817F,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /AUTH/RESET,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-862CD297F1FD,Frontend Contract,CLUSTER-E488ABB058037AED,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /AUTH/FORGOT,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-D054F1321201,Ndsp User Login Gateway,CLUSTER-00830B85A41852B9,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/SETUP/CONFIRM-FINAL,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-3B89863B2015,Ndsp User Login Gateway,CLUSTER-21D862A38B8E3867,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/SETUP/START,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-C55DEBBD7CB7,Ndsp User Login Gateway,CLUSTER-25099A6E3D05D0C3,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/DISABLE,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-F139426B5341,Ndsp User Login Gateway,CLUSTER-2B8E8720210CF8DD,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/SETUP,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-242D8324FAD9,Ndsp User Login Gateway,CLUSTER-33A3608EC2C6ABB6,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/SETUP/SKIP,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-F56AB637F669,Ndsp User Login Gateway,CLUSTER-4346E697DC6E8699,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/CONFIRM,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-8F78E58E5656,Ndsp User Login Gateway,CLUSTER-7D965DF29C66CBAD,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/SETUP/CONFIRM,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-E6FFD507C6FA,Ndsp User Login Gateway,CLUSTER-91FDD188B6AF925D,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/SETUP/CONFIRM-SPEAKEASY,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-6565FE804AF5,Ndsp User Login Gateway,CLUSTER-E6F3B9DC23FA980C,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,POST /API/AUTH/2FA/LOGIN/VERIFY,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-2ED357832A3E,Ndsp User Login Gateway,CLUSTER-E851A39B70C0258B,OWNER_UNASSIGNED,backend/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /API/AUTH/SESSION,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,ON_MAIN,REAL_SNAPSHOT,true,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-425426D4A96B,User Operational Compat,CLUSTER-32A1E3F9E77CD9AB,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/AUTH/ACTIVATE,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-F19E055AF8D6,User Operational Compat,CLUSTER-5DBA84E9131F0BAC,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/AUTH/ACTIVATE,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-945D34B96341,User Operational Compat,CLUSTER-9770B51137F30B8E,OWNER_UNASSIGNED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /API/AUTH/REGISTER-TRIAL,AUTHENTICATION,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Authentication and account access,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow
CAP-636B50FAED04,Frontend Contract,CLUSTER-0746027563B4F7CB,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/DASHBOARD,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-D6102C7DC3C1,Frontend Contract,CLUSTER-1143EF6BAB8687CD,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /PACKAGES,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-4804EA150D2F,Frontend Contract,CLUSTER-1B355FCD82516B99,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /BRIEF/TODAY,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-C95B03AE5FFB,Frontend Contract,CLUSTER-1C0006D0FCDB7718,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ACCOUNT/ACTIVATE,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-11BF5E282765,Frontend Contract,CLUSTER-37970355FCCFFAB3,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ME/WATCHLIST,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-FA44BA71A8B0,Frontend Contract,CLUSTER-3B0A4645F1E78920,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ASSETS/{ASSET_ID}/CHART,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-B167184CBF84,Frontend Contract,CLUSTER-3DB2CA2224CCB065,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ME/WATCHLIST,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-A57ECAABD0D2,Frontend Contract,CLUSTER-43E988AB222E55F2,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ASSETS,CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-2CC212BF4F8E,Frontend Contract,CLUSTER-56B06674577E8202,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,DELETE /ME/WATCHLIST/{ASSET_ID},CAPABILITY_REVIEW,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Unclassified platform capability,CapabilityInspector|EvidencePanel
CAP-2B9AC68DB1D6,Assert No Decision Mutation,CLUSTER-4667012B1A9E34A8,OWNER_UNASSIGNED,backend/app/support_layers/scenario/scenario_engine.py::assert_no_decision_mutation,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,DECISION_ROOM,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,Decision intelligence workspace,DecisionSummary|SignalPanel|ScenarioMatrix|NarrativeCard
CAP-6F83F74440AE,Frontend Contract,CLUSTER-566579A5139ED492,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ASSETS/{ASSET_ID}/DECISION,DECISION_ROOM,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision intelligence workspace,DecisionSummary|SignalPanel|ScenarioMatrix|NarrativeCard
CAP-3965B46743DE,Frontend Contract,CLUSTER-64C310B6EDCD42B4,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /ADMIN/REGISTRATIONS/{REGISTRATION_ID}/DECISION,DECISION_ROOM,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Decision intelligence workspace,DecisionSummary|SignalPanel|ScenarioMatrix|NarrativeCard
CAP-E4B4728311F0,Decision Quality Public,CLUSTER-B660C1DCD7F3C77B,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/decision_quality_public.py,DISCOVERY_REQUIRED,GET /API/DECISION/QUALITY,LANDING,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-1FBA01D3C252,Framework Adapter,CLUSTER-1331DA2B82D10D74,RUNTIME_SERVICE_UNVERIFIED,backend/services/bot_execution/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /ABOUT,LANDING,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-0622719B013B,Ndsp Public Quality Unique,CLUSTER-8DB24B3A307DBA1B,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/ndsp_public_quality_unique.py,DISCOVERY_REQUIRED,GET /API/NDSP/PUBLIC/DECISION-QUALITY,LANDING,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Public platform presentation,CapabilityProof|LiveMetric|PlatformTimeline
CAP-7A9637DD3A75,Frontend Contract,CLUSTER-456F5C0D6EEA8305,OWNER_UNASSIGNED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /MARKETS,MARKET_INTELLIGENCE,Assign accountable technical/product owner,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Market and economic intelligence,MarketOverview|COTPanel|ForecastChart|IndicatorGrid
CAP-56C562461855,Framework Adapter,CLUSTER-325036ACDFEA1ED3,RUNTIME_SERVICE_UNVERIFIED,backend/services/bot_execution/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /VERSION,PLATFORM_OPERATIONS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-5B18901D1F22,Frontend Contract,CLUSTER-73EFBFAE1A55AC95,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /CONTRACT/STATUS,PLATFORM_OPERATIONS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-B81607E6BCDB,Frontend Contract,CLUSTER-B3B8D85FAFE3D708,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /ADMIN/HEALTH,PLATFORM_OPERATIONS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,UNKNOWN,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-C26418100904,User Operational Compat,CLUSTER-52E920E2015C88E7,RUNTIME_SERVICE_UNVERIFIED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /API/NDSP/COMPAT/HEALTH,PLATFORM_OPERATIONS,Identify canonical runtime owner or non-runtime contract,P2_MEDIUM,API_ENDPOINT,LOCAL_ONLY,REAL_SNAPSHOT,false,true,Platform operations and service health,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel
CAP-935E1E26D22F,Dqsrisk State,CLUSTER-075A9C033639FAC0,OWNER_UNASSIGNED,backend/app/support_layers/quality/decision_quality_stack.py::DQSRiskState,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,QUALITY_AND_RISK,Assign accountable technical/product owner,P2_MEDIUM,ALGORITHM_OR_BUSINESS_LOGIC,LOCAL_ONLY,UNKNOWN,false,true,Decision quality and risk controls,QualityScore|RiskPanel|ConfidenceGauge|GovernanceStatus
